,service_code,service_code_desc,add_date,resolution_date,service_due_date,service_order_date,priority,street_address,zipcode,ward
2761,S0261,Parking Enforcement,2023/03/28 16:07:12+00,2023/03/29 15:53:49+00,2023/03/29 16:07:12+00,2023/03/28 16:07:12+00,1,900  - 999 BLOCK OF UNDERWOOD STREET NW,20012,4
2762,S0261,Parking Enforcement,2023/03/28 16:07:47+00,2023/03/28 16:47:27+00,2023/03/29 16:07:47+00,2023/03/28 16:07:47+00,1,2101 S STREET NW,20008,2
2763,S0261,Parking Enforcement,2023/03/28 16:12:09+00,2023/03/28 17:34:31+00,2023/03/29 16:12:09+00,2023/03/28 16:12:09+00,1,13TH STREET SW AND D STREET SW,20024,6
2764,S0261,Parking Enforcement,2023/03/28 16:32:48+00,2023/03/28 17:06:06+00,2023/03/29 16:32:48+00,2023/03/28 16:32:48+00,1,6 GALVESTON STREET SW,20032,8
2765,S0261,Parking Enforcement,2023/03/28 16:33:47+00,2023/03/28 17:16:29+00,2023/03/29 16:33:47+00,2023/03/28 16:33:47+00,1,500 - 699 BLOCK OF GRESHAM PLACE NW,20001,1
2766,S0261,Parking Enforcement,2023/03/28 16:34:45+00,2023/03/28 17:02:48+00,2023/03/29 16:34:45+00,2023/03/28 16:34:45+00,1,308 11TH STREET NE,20002,6
2767,S0261,Parking Enforcement,2023/03/28 16:37:13+00,2023/03/28 16:46:36+00,2023/03/29 16:37:13+00,2023/03/28 16:37:13+00,1,1725- 1799 BLOCK OF 31ST STREET SE,20020,7
2768,S0261,Parking Enforcement,2023/03/28 16:37:47+00,2023/03/28 17:16:32+00,2023/03/29 16:37:47+00,2023/03/28 16:37:47+00,1,530 7TH STREET SE,20003,6
2769,S0261,Parking Enforcement,2023/03/28 11:05:14+00,2023/03/28 15:51:51+00,2023/03/29 11:05:14+00,2023/03/28 11:05:14+00,1,2101 WISCONSIN AVENUE NW,20007,3
2770,S0261,Parking Enforcement,2023/03/28 11:11:38+00,2023/03/28 12:57:07+00,2023/03/29 11:11:37+00,2023/03/28 11:11:38+00,1,4112 5TH STREET NW,20011,4
2771,S0261,Parking Enforcement,2023/03/28 11:45:35+00,2023/03/28 12:48:18+00,2023/03/29 11:45:35+00,2023/03/28 11:45:35+00,1,130 M STREET NE,20002,6
2772,S0261,Parking Enforcement,2023/03/28 11:50:06+00,2023/03/28 13:16:18+00,2023/03/29 11:50:06+00,2023/03/28 11:50:06+00,1,722 11TH STREET SE,20003,6
2773,S0261,Parking Enforcement,2023/03/28 12:22:32+00,2023/03/28 13:57:06+00,2023/03/29 12:22:32+00,2023/03/28 12:22:32+00,1,2800 8TH STREET NE,20017,5
2774,S0261,Parking Enforcement,2023/03/28 12:27:47+00,2023/03/28 14:12:13+00,2023/03/29 12:27:47+00,2023/03/28 12:27:47+00,1,1313 TAYLOR STREET NE,20017,5
2775,S0261,Parking Enforcement,2023/03/28 12:14:59+00,2023/03/28 13:34:46+00,2023/03/29 12:14:59+00,2023/03/28 12:14:59+00,1,1700 - 1799 BLOCK OF CHURCH STREET NW,20036,2
2776,S0261,Parking Enforcement,2023/03/28 12:30:17+00,2023/03/28 12:52:48+00,2023/03/29 12:30:17+00,2023/03/28 12:30:17+00,1,1210 I STREET NE,20002,6
2777,S0336,Out of State Parking Violation (ROSA),2023/03/28 12:33:07+00,2023/03/29 07:00:47+00,2023/05/10 12:33:07+00,2023/03/28 12:33:07+00,1,1843 S STREET SE,20020,8
2778,S0261,Parking Enforcement,2023/03/28 12:33:32+00,2023/03/28 16:00:33+00,2023/03/29 12:33:32+00,2023/03/28 12:33:32+00,1,1843 S STREET SE,20020,8
2779,S0336,Out of State Parking Violation (ROSA),2023/03/28 12:34:31+00,2023/03/29 05:49:57+00,2023/05/10 12:34:31+00,2023/03/28 12:34:31+00,1,2525 SHERMAN AVENUE NW,20001,1
2780,S0261,Parking Enforcement,2023/03/28 12:36:00+00,2023/03/28 13:26:10+00,2023/03/29 12:36:00+00,2023/03/28 12:36:00+00,1,1221 MASSACHUSETTS AVENUE NW,20005,2
2781,S0261,Parking Enforcement,2023/03/28 12:36:00+00,2023/03/28 15:58:21+00,2023/03/29 12:36:00+00,2023/03/28 12:36:00+00,1,2323 SHERMAN AVENUE NW,20001,1
2782,S0336,Out of State Parking Violation (ROSA),2023/03/28 12:36:44+00,2023/03/29 05:50:53+00,2023/05/10 12:36:44+00,2023/03/28 12:36:44+00,1,2467 SHERMAN AVENUE NW,20001,1
2783,S0261,Parking Enforcement,2023/03/28 12:37:26+00,2023/03/28 14:03:08+00,2023/03/29 12:37:26+00,2023/03/28 12:37:26+00,1,442 LONGFELLOW STREET NW,20011,4
2784,S0261,Parking Enforcement,2023/03/28 12:38:28+00,2023/03/28 13:17:54+00,2023/03/29 12:38:28+00,2023/03/28 12:38:28+00,1,925 W STREET NW,20001,1
2785,S0261,Parking Enforcement,2023/03/28 12:40:55+00,2023/03/28 15:32:03+00,2023/03/29 12:40:55+00,2023/03/28 12:40:55+00,1,FAIRMONT STREET NW AND 14TH STREET NW,20009,1
2786,S0261,Parking Enforcement,2023/03/28 12:45:12+00,2023/03/28 16:31:53+00,2023/03/29 12:45:12+00,2023/03/28 12:45:12+00,1,801 4TH STREET SE,20003,8
2787,S0261,Parking Enforcement,2023/03/28 12:45:34+00,2023/03/28 14:29:01+00,2023/03/29 12:45:34+00,2023/03/28 12:45:34+00,1,739 ROCK CREEK CHURCH ROAD NW,20010,4
2788,S0261,Parking Enforcement,2023/03/28 12:51:53+00,2023/03/28 17:12:22+00,2023/03/29 12:51:53+00,2023/03/28 12:51:53+00,1,1713 M STREET NE,20002,5
2789,S0261,Parking Enforcement,2023/03/28 13:05:39+00,2023/03/28 15:59:10+00,2023/03/29 13:05:39+00,2023/03/28 13:05:39+00,1,1250 HALF STREET SE,20003,8
2790,S0261,Parking Enforcement,2023/03/28 13:11:22+00,2023/03/28 14:27:57+00,2023/03/29 13:11:22+00,2023/03/28 13:11:22+00,1,330 INDEPENDENCE AVENUE SW,20237,6
2791,S0261,Parking Enforcement,2023/03/28 14:03:07+00,2023/03/28 14:20:55+00,2023/03/29 14:03:07+00,2023/03/28 14:03:07+00,1,17TH STREET NW AND I STREET NW,20006,2
2792,S0261,Parking Enforcement,2023/03/28 14:08:29+00,2023/03/28 15:58:02+00,2023/03/29 14:08:29+00,2023/03/28 14:08:29+00,1,717 KENYON STREET NW,20010,1
2793,S0261,Parking Enforcement,2023/03/28 14:11:43+00,2023/03/28 15:40:57+00,2023/03/29 14:11:43+00,2023/03/28 14:11:43+00,1,900  - 999 BLOCK OF SHEPHERD STREET NW,20011,4
2794,S0261,Parking Enforcement,2023/03/28 14:13:48+00,2023/03/28 16:07:32+00,2023/03/29 14:13:48+00,2023/03/28 14:13:48+00,1,5500  - 5599 BLOCK OF 5TH STREET NW,20011,4
2795,S0261,Parking Enforcement,2023/03/28 14:29:55+00,2023/03/28 16:47:10+00,2023/03/29 14:29:55+00,2023/03/28 14:29:55+00,1,1826 COLUMBIA ROAD NW,20009,1
2796,S0261,Parking Enforcement,2023/03/28 14:30:55+00,2023/03/28 15:21:00+00,2023/03/29 14:30:55+00,2023/03/28 14:30:55+00,1,1400 - 1499 BLOCK OF GIRARD STREET NW,20009,1
2797,S0261,Parking Enforcement,2023/03/28 14:42:12+00,2023/03/28 15:25:32+00,2023/03/29 14:42:12+00,2023/03/28 14:42:12+00,1,1900 - 1999 BLOCK OF P STREET SE,20020,8
2798,S0261,Parking Enforcement,2023/03/28 14:43:40+00,2023/03/28 15:36:05+00,2023/03/29 14:43:40+00,2023/03/28 14:43:40+00,1,1240 NEWTON STREET NE,20017,5
2799,S0261,Parking Enforcement,2023/03/28 15:28:11+00,2023/03/28 15:41:36+00,2023/03/29 15:28:11+00,2023/03/28 15:28:11+00,1,600 WATER STREET SW,20024,6
2800,S0261,Parking Enforcement,2023/03/28 15:28:43+00,2023/03/28 17:03:43+00,2023/03/29 15:28:43+00,2023/03/28 15:28:43+00,1,631 D STREET NW,20004,2
2801,S0261,Parking Enforcement,2023/03/28 15:19:45+00,2023/03/28 16:46:16+00,2023/03/29 15:19:44+00,2023/03/28 15:19:45+00,1,2900 - 2999 BLOCK OF 11TH STREET NW,20009,1
2802,S0336,Out of State Parking Violation (ROSA),2023/03/28 15:20:59+00,2023/03/29 07:20:37+00,2023/05/10 15:20:59+00,2023/03/28 15:20:59+00,1,15TH STREET NW AND P STREET NW,20005,2
2803,S0261,Parking Enforcement,2023/03/28 15:22:42+00,2023/03/28 16:27:06+00,2023/03/29 15:22:42+00,2023/03/28 15:22:42+00,1,3004 20TH STREET NE,20018,5
2804,S0261,Parking Enforcement,2023/03/28 15:24:28+00,2023/03/28 15:26:25+00,2023/03/29 15:24:28+00,2023/03/28 15:24:28+00,1,5509 5TH STREET NW,20011,4
2805,S0261,Parking Enforcement,2023/03/28 15:31:13+00,2023/03/28 17:33:24+00,2023/03/29 15:31:13+00,2023/03/28 15:31:13+00,1,1520 WEBSTER STREET NW,20011,4
2806,S0336,Out of State Parking Violation (ROSA),2023/03/28 15:31:31+00,2023/03/29 05:44:52+00,2023/05/10 15:31:30+00,2023/03/28 15:31:31+00,1,2962 MILLS AVENUE NE,20018,5
2807,S0261,Parking Enforcement,2023/03/28 15:34:20+00,2023/03/28 16:44:17+00,2023/03/29 15:34:20+00,2023/03/28 15:34:20+00,1,1005 3RD PLACE SE,20003,8
2808,S0261,Parking Enforcement,2023/03/28 15:34:26+00,2023/03/28 16:28:18+00,2023/03/29 15:34:26+00,2023/03/28 15:34:26+00,1,1151 6TH STREET NE,20002,6
2809,S0261,Parking Enforcement,2023/03/28 15:38:15+00,2023/03/28 17:30:06+00,2023/03/29 15:38:15+00,2023/03/28 15:38:15+00,1,4335 16TH STREET NW,20011,4
2810,S0261,Parking Enforcement,2023/03/28 15:38:16+00,2023/03/28 15:49:22+00,2023/03/29 15:38:16+00,2023/03/28 15:38:16+00,1,3100 - 3199 BLOCK OF LYNDALE PLACE SE,20019,7
2811,S0261,Parking Enforcement,2023/03/28 15:42:07+00,2023/03/28 17:18:05+00,2023/03/29 15:42:06+00,2023/03/28 15:42:07+00,1,5714 GEORGIA AVENUE NW,20011,4
2812,S0261,Parking Enforcement,2023/03/28 15:44:42+00,2023/03/28 15:48:25+00,2023/03/29 15:44:42+00,2023/03/28 15:44:42+00,1,1200 BARNABY TERRACE SE,20032,8
2813,S0261,Parking Enforcement,2023/03/28 15:50:48+00,2023/03/28 16:13:56+00,2023/03/29 15:50:48+00,2023/03/28 15:50:48+00,1,700 MAINE AVENUE SW,20024,6
2814,S0261,Parking Enforcement,2023/03/28 15:51:09+00,2023/03/28 16:14:40+00,2023/03/29 15:51:09+00,2023/03/28 15:51:09+00,1,260 LINCOLN COURT SE,20003,6
2815,S0336,Out of State Parking Violation (ROSA),2023/03/28 15:53:24+00,2023/03/29 05:47:30+00,2023/05/10 15:53:23+00,2023/03/28 15:53:24+00,1,410 MARIETTA PLACE NW,20011,4
2816,S0261,Parking Enforcement,2023/03/28 15:57:38+00,2023/03/28 16:30:11+00,2023/03/29 15:57:38+00,2023/03/28 15:57:38+00,1,2305 PENNSYLVANIA AVENUE SE,20020,7
2817,S0261,Parking Enforcement,2023/03/28 15:57:49+00,2023/03/28 16:39:05+00,2023/03/29 15:57:49+00,2023/03/28 15:57:49+00,1,701 MICHIGAN AVENUE NE,20017,5
2818,S0261,Parking Enforcement,2023/03/28 16:14:25+00,2023/03/28 16:27:13+00,2023/03/29 16:14:25+00,2023/03/28 16:14:25+00,1,501 4TH STREET NW,20001,6
2820,S0261,Parking Enforcement,2023/03/28 16:23:56+00,2023/03/28 16:58:44+00,2023/03/29 16:23:56+00,2023/03/28 16:23:56+00,1,5030 CONNECTICUT AVENUE NW,20008,3
2821,S0261,Parking Enforcement,2023/03/28 16:45:15+00,2023/03/28 17:09:30+00,2023/03/29 16:45:15+00,2023/03/28 16:45:15+00,1,600 - 699 BLOCK OF KEEFER PLACE NW,20010,1
2822,S0261,Parking Enforcement,2023/03/28 16:46:10+00,2023/03/28 17:10:37+00,2023/03/29 16:46:10+00,2023/03/28 16:46:10+00,1,1100 4TH STREET SW,20024,6
2823,S0261,Parking Enforcement,2023/03/28 16:49:32+00,2023/03/28 18:00:05+00,2023/03/29 16:49:32+00,2023/03/28 16:49:32+00,1,4000 3RD STREET NW,20011,4
2824,S0261,Parking Enforcement,2023/03/28 16:49:40+00,2023/03/28 17:30:18+00,2023/03/29 16:49:39+00,2023/03/28 16:49:40+00,1,4045 MINNESOTA AVENUE NE,20019,7
2825,S0261,Parking Enforcement,2023/03/28 16:50:40+00,2023/03/28 16:57:11+00,2023/03/29 16:50:40+00,2023/03/28 16:50:40+00,1,1225 E STREET SE,20003,6
2826,S0261,Parking Enforcement,2023/03/28 16:51:05+00,2023/03/28 17:12:51+00,2023/03/29 16:51:05+00,2023/03/28 16:51:05+00,1,35 PARKER ROW SW,20024,6
2827,S0261,Parking Enforcement,2023/03/28 16:54:40+00,2023/03/28 17:17:02+00,2023/03/29 16:54:40+00,2023/03/28 16:54:40+00,1,700 MAINE AVENUE SW,20024,6
2828,S0261,Parking Enforcement,2023/03/28 16:55:37+00,2023/03/28 17:26:31+00,2023/03/29 16:55:37+00,2023/03/28 16:55:37+00,1,728 4TH STREET NE,20002,6
2829,S0261,Parking Enforcement,2023/03/28 16:57:04+00,2023/03/28 17:19:08+00,2023/03/29 16:57:04+00,2023/03/28 16:57:04+00,1,704 4TH STREET NE,20002,6
2830,S0261,Parking Enforcement,2023/03/28 17:15:23+00,2023/03/28 17:52:25+00,2023/03/29 17:15:23+00,2023/03/28 17:15:23+00,1,600 WATER STREET SW,20024,6
2831,S0261,Parking Enforcement,2023/03/28 17:16:14+00,2023/03/28 17:32:12+00,2023/03/29 17:16:14+00,2023/03/28 17:16:14+00,1,2412 POMEROY ROAD SE,20020,8
2832,S0336,Out of State Parking Violation (ROSA),2023/03/28 17:19:46+00,2023/03/29 07:03:19+00,2023/05/10 17:19:46+00,2023/03/28 17:19:46+00,1,1100 46TH PLACE SE,20019,7
2833,S0261,Parking Enforcement,2023/03/28 17:25:00+00,2023/03/29 00:14:54+00,2023/03/29 17:25:00+00,2023/03/28 17:25:00+00,1,162 ADAMS STREET NW,20001,5
2834,S0261,Parking Enforcement,2023/03/28 17:26:18+00,2023/03/28 17:33:52+00,2023/03/29 17:26:18+00,2023/03/28 17:26:18+00,1,604 KEEFER PLACE NW,20010,1
2835,S0261,Parking Enforcement,2023/03/28 17:50:13+00,2023/03/28 22:13:59+00,2023/03/29 17:50:13+00,2023/03/28 17:50:13+00,1,15TH STREET NW AND F STREET NW,20004,2
2836,S0261,Parking Enforcement,2023/03/28 17:50:53+00,2023/03/28 21:42:00+00,2023/03/29 17:50:53+00,2023/03/28 17:50:53+00,1,2649 Q STREET SE,20020,7
2837,S0261,Parking Enforcement,2023/03/28 17:51:46+00,2023/03/29 00:20:29+00,2023/03/29 17:51:46+00,2023/03/28 17:51:46+00,1,4201 4TH STREET SE,20032,8
2838,S0261,Parking Enforcement,2023/03/28 17:53:36+00,2023/03/28 23:21:29+00,2023/03/29 17:53:36+00,2023/03/28 17:53:36+00,1,4119 GAULT PLACE NE,20019,7
2839,S0261,Parking Enforcement,2023/03/28 17:56:01+00,2023/03/28 23:23:41+00,2023/03/29 17:56:01+00,2023/03/28 17:56:01+00,1,3767 JAY STREET NE,20019,7
2840,S0261,Parking Enforcement,2023/03/28 17:56:09+00,2023/03/29 01:16:29+00,2023/03/29 17:56:09+00,2023/03/28 17:56:09+00,1,121 W STREET NW,20001,5
2841,S0261,Parking Enforcement,2023/03/28 17:57:39+00,2023/03/28 17:58:08+00,2023/03/29 17:57:39+00,2023/03/28 17:57:39+00,1,1010 MASSACHUSETTS AVENUE NW,20001,2
2842,S0261,Parking Enforcement,2023/03/28 17:58:05+00,2023/03/28 20:28:59+00,2023/03/29 17:58:05+00,2023/03/28 17:58:05+00,1,4700 WISCONSIN AVENUE NW,20016,3
2843,S0261,Parking Enforcement,2023/03/28 17:58:17+00,2023/03/28 23:23:41+00,2023/03/29 17:58:17+00,2023/03/28 17:58:17+00,1,3767 JAY STREET NE,20019,7
2844,S0261,Parking Enforcement,2023/03/28 18:49:02+00,2023/03/29 00:04:18+00,2023/03/29 18:49:01+00,2023/03/28 18:49:02+00,1,2022 MARTIN LUTHER KING JR AVENUE SE,20020,8
2845,S0261,Parking Enforcement,2023/03/28 18:58:36+00,2023/03/28 21:45:02+00,2023/03/29 18:58:36+00,2023/03/28 18:58:36+00,1,401 CONSTITUTION AVENUE NE,20002,6
2846,S0261,Parking Enforcement,2023/03/28 19:14:19+00,2023/03/28 20:30:41+00,2023/03/29 19:14:19+00,2023/03/28 19:14:19+00,1,1239 PENNSYLVANIA AVENUE SE,20003,6
2847,S0261,Parking Enforcement,2023/03/28 19:17:13+00,2023/03/28 22:50:41+00,2023/03/29 19:17:13+00,2023/03/28 19:17:13+00,1,1841 41ST PLACE SE,20020,7
2848,S0261,Parking Enforcement,2023/03/28 19:20:01+00,2023/03/29 01:04:03+00,2023/03/29 19:20:01+00,2023/03/28 19:20:01+00,1,48 FLORIDA AVENUE NW,20001,5
2849,S0261,Parking Enforcement,2023/03/28 19:20:21+00,2023/03/28 23:58:39+00,2023/03/29 19:20:21+00,2023/03/28 19:20:21+00,1,2947 MACOMB STREET NW,20008,3
2850,S0261,Parking Enforcement,2023/03/28 19:28:35+00,2023/03/28 20:29:47+00,2023/03/29 19:28:35+00,2023/03/28 19:28:35+00,1,5100 CONNECTICUT AVENUE NW,20008,3
2851,S0261,Parking Enforcement,2023/03/28 19:47:12+00,2023/03/28 21:04:31+00,2023/03/29 19:47:12+00,2023/03/28 19:47:12+00,1,1510 33RD STREET NW,20007,2
2852,S0261,Parking Enforcement,2023/03/28 19:48:07+00,2023/03/28 20:58:01+00,2023/03/29 19:48:07+00,2023/03/28 19:48:07+00,1,1417 22ND STREET NW,20037,2
2853,S0261,Parking Enforcement,2023/03/28 19:53:21+00,2023/03/28 21:08:37+00,2023/03/29 19:53:21+00,2023/03/28 19:53:21+00,1,316 EAST CAPITOL STREET NE,20003,6
2854,S0261,Parking Enforcement,2023/03/28 19:55:05+00,2023/03/28 22:40:44+00,2023/03/29 19:55:05+00,2023/03/28 19:55:05+00,1,3600 ELY PLACE SE,20019,7
2855,S0261,Parking Enforcement,2023/03/28 20:02:46+00,2023/03/28 21:07:01+00,2023/03/29 20:02:46+00,2023/03/28 20:02:46+00,1,17 ELMIRA STREET SE,20032,8
2856,S0261,Parking Enforcement,2023/03/28 20:13:26+00,2023/03/28 21:25:50+00,2023/03/29 20:13:26+00,2023/03/28 20:13:26+00,1,1914 E STREET NE,20002,7
2857,S0261,Parking Enforcement,2023/03/28 20:39:12+00,2023/03/28 21:36:27+00,2023/03/29 20:39:12+00,2023/03/28 20:39:12+00,1,1531 P STREET NW,20005,2
2858,S0261,Parking Enforcement,2023/03/28 20:40:22+00,2023/03/28 21:56:34+00,2023/03/29 20:40:21+00,2023/03/28 20:40:22+00,1,4505 WISCONSIN AVENUE NW,20016,3
2859,S0336,Out of State Parking Violation (ROSA),2023/03/28 20:42:39+00,2023/03/29 07:07:56+00,2023/05/10 20:42:39+00,2023/03/28 20:42:39+00,1,6223 9TH STREET NW,20011,4
2860,S0261,Parking Enforcement,2023/03/28 20:45:50+00,2023/03/28 22:12:05+00,2023/03/29 20:45:50+00,2023/03/28 20:45:50+00,1,2964 MILLS AVENUE NE,20018,5
2861,S0261,Parking Enforcement,2023/03/28 20:53:09+00,2023/03/28 22:21:04+00,2023/03/29 20:53:09+00,2023/03/28 20:53:09+00,1,1801 RHODE ISLAND AVENUE NE,20018,5
2862,S0261,Parking Enforcement,2023/03/28 20:55:53+00,2023/03/28 21:48:05+00,2023/03/29 20:55:52+00,2023/03/28 20:55:53+00,1,2845 MILLS AVENUE NE,20018,5
2863,S0261,Parking Enforcement,2023/03/28 21:03:15+00,2023/03/29 00:52:25+00,2023/03/29 21:03:15+00,2023/03/28 21:03:15+00,1,107 KENNEDY STREET NW,20011,4
2864,S0261,Parking Enforcement,2023/03/28 21:03:15+00,2023/03/28 23:44:09+00,2023/03/29 21:03:15+00,2023/03/28 21:03:15+00,1,631 ALLISON STREET NW,20011,4
2865,S0261,Parking Enforcement,2023/03/28 21:07:22+00,2023/03/28 21:59:32+00,2023/03/29 21:07:22+00,2023/03/28 21:07:22+00,1,1418 VAN BUREN STREET NW,20012,4
2866,S0261,Parking Enforcement,2023/03/28 21:12:08+00,2023/03/29 00:10:55+00,2023/03/29 21:12:08+00,2023/03/28 21:12:08+00,1,126 ADAMS STREET NW,20001,5
2867,S0261,Parking Enforcement,2023/03/28 21:15:12+00,2023/03/28 22:11:50+00,2023/03/29 21:15:12+00,2023/03/28 21:15:12+00,1,732 7TH STREET SE,20003,6
2868,S0261,Parking Enforcement,2023/03/28 21:22:58+00,2023/03/29 02:20:29+00,2023/03/29 21:22:58+00,2023/03/28 21:22:58+00,1,3023 14TH STREET NW,20009,1
2869,S0261,Parking Enforcement,2023/03/28 21:23:18+00,2023/03/28 22:54:05+00,2023/03/29 21:23:18+00,2023/03/28 21:23:18+00,1,917 INGRAHAM STREET NW,20011,4
2870,S0261,Parking Enforcement,2023/03/28 22:16:29+00,2023/03/29 00:04:18+00,2023/03/29 22:16:29+00,2023/03/28 22:16:29+00,1,2022 MARTIN LUTHER KING JR AVENUE SE,20020,8
2871,S0336,Out of State Parking Violation (ROSA),2023/03/28 22:20:21+00,2023/03/29 05:46:31+00,2023/05/10 22:20:21+00,2023/03/28 22:20:21+00,1,4467 C STREET SE,20019,7
2872,S0261,Parking Enforcement,2023/03/28 17:06:13+00,2023/03/28 17:32:55+00,2023/03/29 17:06:13+00,2023/03/28 17:06:13+00,1,260 LINCOLN COURT SE,20003,6
2873,S0261,Parking Enforcement,2023/03/28 17:07:27+00,2023/03/28 17:33:05+00,2023/03/29 17:07:27+00,2023/03/28 17:07:27+00,1,499 SOUTH CAPITOL STREET SW,20003,6
2874,S0261,Parking Enforcement,2023/03/28 17:38:56+00,2023/03/28 20:40:12+00,2023/03/29 17:38:55+00,2023/03/28 17:38:56+00,1,1600 UNDERWOOD STREET NW,20012,4
2875,S0261,Parking Enforcement,2023/03/28 17:42:58+00,2023/03/28 19:45:30+00,2023/03/29 17:42:58+00,2023/03/28 17:42:58+00,1,1103 4TH STREET SE,20003,8
2876,S0261,Parking Enforcement,2023/03/28 17:34:46+00,2023/03/28 20:06:47+00,2023/03/29 17:34:46+00,2023/03/28 17:34:46+00,1,1357 R STREET NW,20009,2
2877,S0261,Parking Enforcement,2023/03/28 18:03:42+00,2023/03/28 20:50:00+00,2023/03/29 18:03:42+00,2023/03/28 18:03:42+00,1,1200 BARNABY TERRACE SE,20032,8
2878,S0261,Parking Enforcement,2023/03/28 18:04:48+00,2023/03/28 22:08:10+00,2023/03/29 18:04:48+00,2023/03/28 18:04:48+00,1,543 14TH STREET SE,20003,6
2879,S0261,Parking Enforcement,2023/03/28 18:17:37+00,2023/03/28 21:22:42+00,2023/03/29 18:17:37+00,2023/03/28 18:17:37+00,1,1615 35TH STREET NW,20007,2
2880,S0336,Out of State Parking Violation (ROSA),2023/03/28 18:33:51+00,2023/03/29 05:51:40+00,2023/05/10 18:33:51+00,2023/03/28 18:33:51+00,1,4000 - 4099 BLOCK OF 8TH STREET SE,20032,8
2881,S0261,Parking Enforcement,2023/03/28 18:41:31+00,2023/03/28 21:02:56+00,2023/03/29 18:41:31+00,2023/03/28 18:41:31+00,1,1631 11TH PLACE NE,20002,5
2882,S0261,Parking Enforcement,2023/03/28 18:43:33+00,2023/03/28 20:06:47+00,2023/03/29 18:43:33+00,2023/03/28 18:43:33+00,1,1357 R STREET NW,20009,2
2883,S0261,Parking Enforcement,2023/03/28 18:43:46+00,2023/03/28 21:55:28+00,2023/03/29 18:43:46+00,2023/03/28 18:43:46+00,1,314 EAST CAPITOL STREET NE,20003,6
2884,S0261,Parking Enforcement,2023/03/28 18:59:22+00,2023/03/28 20:48:45+00,2023/03/29 18:59:22+00,2023/03/28 18:59:22+00,1,1444 MORRIS ROAD SE,20020,8
2885,S0261,Parking Enforcement,2023/03/28 19:00:17+00,2023/03/28 23:15:03+00,2023/03/29 19:00:16+00,2023/03/28 19:00:17+00,1,32ND STREET SE AND E STREET SE,20019,7
2886,S0261,Parking Enforcement,2023/03/28 19:09:12+00,2023/03/28 19:58:59+00,2023/03/29 19:09:12+00,2023/03/28 19:09:12+00,1,1412 CHAPIN STREET NW,20009,1
2887,S0261,Parking Enforcement,2023/03/28 19:12:23+00,2023/03/28 21:29:32+00,2023/03/29 19:12:22+00,2023/03/28 19:12:23+00,1,3360 MOUNT PLEASANT STREET NW,20010,1
2888,S0261,Parking Enforcement,2023/03/28 20:22:10+00,2023/03/28 21:01:56+00,2023/03/29 20:22:10+00,2023/03/28 20:22:10+00,1,8140 EASTERN AVENUE NW,20012,4
2889,S0261,Parking Enforcement,2023/03/28 20:25:20+00,2023/03/29 01:23:21+00,2023/03/29 20:25:20+00,2023/03/28 20:25:20+00,1,1800 - 1899 BLOCK OF CENTRAL PLACE NE,20002,5
2890,S0261,Parking Enforcement,2023/03/28 21:32:59+00,2023/03/29 00:02:48+00,2023/03/29 21:32:59+00,2023/03/28 21:32:59+00,1,4419 3RD STREET SE,20032,8
2891,S0261,Parking Enforcement,2023/03/28 21:37:07+00,2023/03/29 02:19:18+00,2023/03/29 21:37:07+00,2023/03/28 21:37:07+00,1,3209 MOUNT PLEASANT STREET NW,20010,1
2892,S0261,Parking Enforcement,2023/03/28 21:40:31+00,2023/03/29 00:24:27+00,2023/03/29 21:40:31+00,2023/03/28 21:40:31+00,1,3215 MOUNT PLEASANT STREET NW,20010,1
2893,S0261,Parking Enforcement,2023/03/28 21:46:36+00,2023/03/28 22:36:11+00,2023/03/29 21:46:35+00,2023/03/28 21:46:36+00,1,5224 - 5299 BLOCK OF WISCONSIN AVENUE NW,20015,3
2894,S0261,Parking Enforcement,2023/03/28 21:47:34+00,2023/03/28 22:33:48+00,2023/03/29 21:47:34+00,2023/03/28 21:47:34+00,1,5300 - 5399 BLOCK OF WISCONSIN AVENUE NW,20015,3
2895,S0261,Parking Enforcement,2023/03/28 21:51:19+00,2023/03/28 23:56:17+00,2023/03/29 21:51:19+00,2023/03/28 21:51:19+00,1,1190 22ND STREET NW,20037,2
2896,S0261,Parking Enforcement,2023/03/28 22:05:31+00,2023/03/28 22:31:58+00,2023/03/29 22:05:31+00,2023/03/28 22:05:31+00,1,14TH STREET NW AND CONSTITUTION AVENUE NW,20004,2
2897,S0261,Parking Enforcement,2023/03/28 22:12:25+00,2023/03/28 22:55:54+00,2023/03/29 22:12:25+00,2023/03/28 22:12:25+00,1,521 11TH STREET SE,20003,6
2898,S0261,Parking Enforcement,2023/03/28 22:13:39+00,2023/03/28 22:57:12+00,2023/03/29 22:13:39+00,2023/03/28 22:13:39+00,1,1362 MONROE STREET NW,20010,1
2900,S0261,Parking Enforcement,2023/03/28 22:37:49+00,2023/03/28 23:04:15+00,2023/03/29 22:37:49+00,2023/03/28 22:37:49+00,1,1243 42ND STREET SE,20020,7
2901,S0336,Out of State Parking Violation (ROSA),2023/03/28 22:46:11+00,2023/03/29 05:55:40+00,2023/05/10 22:49:42+00,2023/03/28 22:46:11+00,1,441 21ST STREET NE,20002,7
2902,S0261,Parking Enforcement,2023/03/28 22:49:10+00,2023/03/28 23:11:41+00,2023/03/29 22:49:10+00,2023/03/28 22:49:10+00,1,1715 14TH STREET SE,20020,8
